trial,mode,scenario,display_name,expected_poia_denial_reason,accepted,attack_success,correct_rejection,incorrect_acceptance,reason
3,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
3,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
4,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
4,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
5,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
5,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
6,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
6,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
7,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
7,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
8,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
8,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
9,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
9,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
10,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
10,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
11,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
11,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
12,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
12,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
13,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
13,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
14,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
14,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
15,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
15,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
16,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
16,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
17,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
17,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
18,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
18,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
19,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
19,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
20,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
20,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
21,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
21,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
22,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
22,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
23,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
23,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
24,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
24,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
25,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
25,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
26,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
26,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
27,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
27,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
28,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
28,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
29,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
29,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
30,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
30,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
31,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
31,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
32,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
32,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
33,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
33,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
34,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
34,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
35,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
35,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
36,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
36,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
37,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
37,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
38,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
38,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
39,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
39,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
40,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
40,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
41,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
41,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
42,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
42,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
43,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
43,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
44,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
44,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
45,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
45,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
46,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
46,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
47,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
47,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
48,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
48,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
49,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
49,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
50,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
50,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
51,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
51,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
52,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
52,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
53,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
53,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
54,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
54,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
55,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
55,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
56,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
56,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
57,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
57,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
58,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
58,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
59,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
59,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
60,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
60,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
1,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
1,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
2,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
2,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
3,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
3,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
4,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
4,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
5,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
5,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
6,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
6,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
7,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
7,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
8,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
8,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
9,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
9,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
10,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
10,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
11,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
11,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
12,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
12,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
13,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
13,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
14,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
14,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
15,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
15,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
16,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
16,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
17,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
17,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
18,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
18,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
19,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
19,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
20,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
20,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
21,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
21,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
22,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
22,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
23,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
23,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
24,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
24,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
25,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
25,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
26,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
26,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
27,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
27,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
28,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
28,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
29,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
29,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
30,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
30,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
31,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
31,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
32,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
32,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
33,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
33,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
34,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
34,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
35,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
35,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
36,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
36,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
37,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
37,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
38,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
38,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
39,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
39,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
40,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
40,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
41,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
41,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
42,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
42,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
43,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
43,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
44,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
44,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
45,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
45,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
46,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
46,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
47,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
47,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
48,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
48,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
49,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
49,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
50,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
50,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
51,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
51,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
52,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
52,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
53,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
53,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
54,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
54,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
55,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
55,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
56,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
56,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
57,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
57,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
58,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
58,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
59,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
59,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
60,baseline,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,True,True,False,True,session_only_authorized
60,poia,confused_deputy_api_call,Confused-deputy API call,semantic_mismatch,False,False,True,False,semantic_mismatch
